0 0 0    115 167 36  
0 0 0    104 135 40  
3920 1699 2670    76 98 96  
0 0 2633    41 91 178  
3941 1760 2711    190 150 72  
3907 0 0    56 121 37  
3930 0 0    89 78 29  
3922 1693 2662    108 126 145  
3941 0 0    146 101 35  
3889 0 0    66 110 49  
3902 7157 0    92 129 146  
3914 1679 2654    78 143 161  
3896 0 0    121 310 30  
3914 0 0    71 91 37  
3897 1448 2442    54 113 191  
3915 0 0    99 118 38  
3925 0 0    72 94 72  
3929 0 0    97 107 39  
3925 1696 0    96 180 128  
3936 0 0    99 112 30  
3933 1682 2639    103 114 166  
3893 0 0    80 108 37  
3918 0 0    85 164 45  
0 0 0    83 156 23  
3933 0 0    84 57 35  
3892 1680 2680    123 127 181  
3918 1681 2654    59 90 140  
3896 0 0    71 142 38  
3927 1696 12519    84 104 91  
3894 0 0    92 140 37  
3919 0 0    71 126 34  
3913 0 0    98 162 36  
0 0 2786    95 75 183  
3938 0 0    102 108 38  
3926 0 0    131 188 33  
3949 1677 2616    67 48 185  
3895 0 0    71 65 36  
3921 1678 2646    101 128 151  
3928 0 0    70 80 35  
3904 0 0    69 108 37  
3934 1684 0    73 106 135  
3928 1680 0    119 93 206  
3966 0 0    94 92 35  
3902 0 0    125 232 74  
3895 0 0    73 128 59  
0 0 2638    61 68 156  
3919 0 0    104 88 34  
3954 0 0    160 127 45  
0 0 2653    82 127 205  
0 0 0    86 92 35  
3918 1697 0    127 178 133  
3924 0 1834    74 98 39  
3941 0 0    75 91 33  
3922 0 0    78 68 59  
3918 1927 2907    82 83 165  
3918 1679 2650    79 97 188  
0 13121 2633    89 122 394  
0 0 0    120 158 37  
3931 1688 2646    75 84 174  
0 0 0    88 104 44  
3924 1694 2661    86 94 131  
3913 1920 2903    78 142 162  
3943 0 0    58 77 37  
3907 0 2648    75 177 31  
3909 0 0    77 161 41  
3914 0 0    48 97 39  
0 0 0    31 16 44  
3917 1698 2672    66 96 95  
3916 1675 2656    78 97 374  
3921 0 0    91 111 52  
0 13153 2655    106 110 195  
3909 0 0    70 89 14  
3938 1696 2648    130 97 186  
3940 1697 2647    73 57 102  
3928 0 0    95 110 57  
0 1746 0    73 124 36  
3898 0 0    73 148 1  
3925 0 0    126 99 50  
3927 0 0    110 148 35  
3924 1680 2650    87 106 270  
0 0 0    75 150 38  
3913 1669 2648    85 128 169  
3929 1694 2653    66 75 122  
3910 1665 2644    79 162 191  
3917 0 0    77 112 35  
3936 0 0    113 110 55  
0 0 2641    71 118 162  
3917 0 0    75 99 37  
0 1698 8728    181 39 169  
3897 7469 0    142 134 127  
3910 1658 2637    79 194 399  
3930 1682 2641    119 113 163  
0 1710 0    30 23 33  
3931 0 0    98 164 37  
3884 1636 2644    67 127 167  
3912 1679 0    107 97 253  
3925 0 0    108 98 38  
3920 0 0    87 121 38  
3932 0 0    115 86 41  
3897 1665 2657    46 110 149  
3892 0 0    59 120 40  
3921 1689 2667    105 109 122  
3913 1667 2643    94 119 201  
3935 1675 2628    90 97 161  
3909 1670 2650    102 138 153  
3918 7339 0    86 101 139  
3918 1695 2664    89 116 147  
3933 1684 0    116 92 181  
3945 1697 0    191 129 179  
3931 1709 2668    87 93 129  
3930 1678 2635    80 91 191  
0 1740 2641    109 98 101  
3924 0 0    87 125 35  
3923 0 0    91 88 39  
3911 1681 0    69 154 138  
3918 1701 14390    107 78 114  
3947 1710 2652    110 77 89  
3940 0 0    89 139 35  
0 0 0    37 22 40  
3955 0 0    59 119 41  
3926 1630 2592    92 105 164  
3944 0 0    76 94 50  
3940 1699 2646    93 86 115  
3917 1682 2653    74 88 172  
3925 0 0    98 81 49  
3906 0 0    105 160 35  
3889 1659 2662    73 83 138  
9587 7223 2650    130 96 496  
3918 1692 2664    86 102 155  
3921 1704 0    99 135 82  
3954 1683 2617    77 80 161  
3946 0 0    109 94 48  
3936 1702 2656    114 98 238  
0 0 0    40 128 33  
3925 0 0    84 85 43  
3908 0 0    69 114 36  
3912 1675 2654    96 118 121  
3914 0 0    68 88 41  
3908 1663 2642    126 169 69  
3932 0 0    127 186 26  
3934 1680 2635    85 95 306  
3929 1703 2664    94 85 81  
3928 1695 2656    124 129 169  
3879 0 0    42 71 38  
3936 0 0    71 105 59  
0 0 0    72 166 95  
3923 1714 2680    69 110 87  
0 0 0    303 230 46  
3913 1684 2663    82 121 162  
3974 1715 2636    265 139 161  
3925 0 0    86 153 36  
3913 1722 2700    110 168 82  
3889 0 0    120 252 38  
3965 0 0    105 57 32  
3931 0 0    109 84 40  
3928 0 0    110 96 39  
3914 1657 2632    93 76 258  
3922 1680 2647    66 107 166  
0 0 0    33 26 39  
3914 1674 2648    97 153 235  
3900 1702 0    86 110 75  
3922 0 0    78 137 48  
3891 1691 2693    70 197 94  
3931 0 0    106 72 39  
3938 0 0    117 91 35  
3932 1683 2640    70 98 198  
0 0 0    95 112 36  
3916 1691 0    133 177 152  
3907 0 0    97 93 36  
3946 1691 2633    104 107 165  
3908 0 0    67 144 47  
3918 0 0    79 87 39  
3941 1702 2651    100 70 122  
3906 1671 0    58 87 170  
3931 1716 0    108 101 97  
3923 1686 2653    96 107 171  
3922 1690 2660    84 107 147  
3915 0 0    50 122 49  
3926 0 0    156 160 38  
3919 0 0    209 294 38  
3841 0 0    59 236 39  
3926 1801 0    130 103 128  
3923 0 0    109 117 36  
3933 0 0    65 79 46  
3907 0 0    105 172 45  
3922 1695 2660    94 139 151  
3905 1662 2650    75 106 174  
3917 1677 2649    75 93 157  
3905 0 0    72 95 40  
3930 0 0    90 91 43  
3954 0 0    79 68 38  
3933 1693 2648    93 109 138  
3905 1659 2645    79 78 189  
3919 0 0    95 70 48  
3924 0 0    99 114 36  
3926 0 0    99 148 37  
3940 0 0    109 114 36  
3933 1688 2655    65 48 136  
0 0 0    76 111 35  
3934 1678 2636    81 99 178  
3929 1717 2678    122 185 102  
3901 0 0    83 143 85  
3921 1631 2616    94 130 182  
3941 0 0    31 28 35  
3923 1689 2655    106 111 149  
0 0 2638    200 97 184  
3920 0 0    101 121 35  
0 1686 2633    110 89 190  
3904 0 0    69 123 43  
3889 0 0    76 159 35  
3932 0 0    73 117 38  
0 0 0    37 74 41  
3929 0 0    75 86 48  
3948 0 0    72 85 43  
3919 0 0    81 137 43  
0 0 8372    96 96 143  
3938 0 0    74 87 38  
3908 0 0    90 144 44  
3923 1690 2658    100 132 171  
3932 0 0    163 102 31  
3879 0 0    47 122 34  
0 0 2660    79 118 125  
3931 1699 2658    112 75 144  
3916 1676 2648    124 161 167  
3942 0 0    145 99 40  
0 0 2675    103 128 75  
3930 0 0    111 123 32  
3907 0 0    80 124 40  
3943 0 0    100 89 48  
0 0 0    80 81 36  
3889 1679 2678    57 108 101  
3872 0 0    94 87 28  
3937 0 0    106 81 37  
3922 1689 2653    104 123 158  
3926 1702 2667    105 169 102  
3918 0 0    76 157 38  
3925 0 0    80 75 38  
3930 0 0    108 68 39  
3929 0 0    99 141 38  
3979 0 0    64 123 38  
3995 1715 2613    92 129 149  
0 0 0    40 100 38  
3958 0 0    100 98 37  
3928 1698 2661    119 128 113  
3960 1726 2655    126 100 114  
3933 0 0    91 123 43  
3931 0 0    72 122 37  
3928 0 0    86 70 58  
3897 1661 2654    68 103 161  
3925 1668 0    81 59 163  
3885 0 0    106 134 45  
3936 0 0    89 88 51  
3902 1667 2653    79 121 165  
3929 0 0    73 102 55  
3917 1706 2680    64 85 97  
3951 0 0    74 104 34  
0 0 0    69 82 45  
3922 1682 2650    117 128 136  
3916 0 0    117 160 38  
3918 0 0    68 93 37  
3928 0 0    83 144 37  
3920 1703 2675    125 89 120  
3932 1701 2658    97 107 128  
3912 0 0    104 92 41  
3901 0 0    57 108 40  
0 0 0    35 113 32  
3896 1661 2654    86 108 169  
3899 0 0    102 272 38  
3907 1667 2648    66 120 177  
3915 1679 0    68 184 193  
0 0 0    31 29 36  
0 1775 0    127 209 46  
3917 0 0    32 131 36  
3915 0 0    76 130 111  
3921 1684 2651    69 88 152  
3939 1693 2644    69 58 82  
3931 1690 2650    106 147 184  
3921 0 0    79 78 44  
3931 0 0    127 100 53  
3918 1711 0    99 127 86  
3911 1694 15385    83 108 135  
3921 0 0    90 125 49  
0 1679 0    75 193 45  
3937 1720 2673    115 126 78  
3952 0 0    120 157 27  
3920 0 0    79 152 39  
3905 0 0    98 358 36  
2103 0 0    76 159 28  
3926 1686 2653    79 136 146  
0 0 0    75 109 62  
3911 0 0    91 97 49  
3909 1668 2646    65 106 172  
3957 0 0    126 110 92  
3914 0 0    105 87 36  
0 1714 0    48 27 37  
9757 0 0    106 90 31  
3913 1682 2658    77 89 91  
0 0 0    36 29 30  
3916 1680 2662    101 136 164  
3924 1678 0    80 98 169  
3901 0 0    70 156 35  
3917 0 0    190 231 34  
3915 1620 0    62 125 129  
3938 1685 2635    119 126 159  
3904 1686 2672    86 101 124  
3932 12991 14375    79 169 79  
3900 1647 2635    59 112 178  
3920 1708 2677    80 130 88  
3941 0 0    118 104 33  
3908 0 0    80 111 39  
3889 1654 2657    64 97 162  
0 0 0    33 26 230  
3897 1665 2655    73 121 142  
3918 0 0    136 131 39  
3908 1685 2667    89 151 117  
3932 1702 2659    88 90 119  
0 0 0    45 101 39  
3931 0 0    77 64 36  
3924 0 0    53 114 37  
4017 0 0    85 185 66  
3929 1689 2656    125 95 149  
3929 0 0    78 109 35  
0 0 2656    91 105 184  
3916 1703 2676    68 122 83  
3923 1700 2670    87 117 89  
3914 0 0    76 132 40  
3918 1685 2660    91 142 172  
3935 0 0    158 90 39  
3917 0 0    100 115 65  
0 0 2636    75 88 188  
3908 1675 2658    78 84 81  
0 0 0    82 96 35  
3918 1774 2750    203 311 208  
3905 1669 2653    81 78 188  
3915 1694 2669    85 113 108  
3928 1680 0    93 84 154  
3944 1694 2652    119 84 157  
3895 1642 2633    69 127 355  
3912 0 0    51 94 42  
3894 1661 2655    86 92 151  
3945 0 0    65 89 52  
3917 0 0    100 166 32  
3929 0 0    172 173 34  
3898 0 0    73 93 36  
0 0 0    30 19 34  
0 0 2707    80 136 139  
3947 0 0    86 65 45  
3925 1693 2660    103 92 112  
3931 0 0    96 81 39  
3924 0 0    96 86 43  
3911 1673 2652    90 128 163  
3918 1674 2647    94 139 222  
3872 0 0    47 119 35  
3925 0 0    114 103 45  
3907 1677 0    69 172 175  
3908 0 0    124 131 40  
3902 1659 2647    64 167 193  
3922 0 0    87 137 38  
3884 0 0    54 121 42  
3940 1631 2579    206 99 144  
3864 0 0    48 87 171  
3911 1679 2659    85 103 144  
3893 0 14543    73 153 100  
3934 0 0    91 52 37  
3901 0 0    86 150 34  
3869 0 0    93 91 35  
3910 0 0    75 141 36  
3895 0 0    66 126 38  
3903 0 0    84 94 39  
3905 1675 2657    57 132 151  
3910 1686 2668    91 180 220  
0 0 0    31 19 35  
3912 0 0    74 123 44  
3917 1682 2654    91 86 174  
3917 0 0    85 147 36  
3932 0 0    85 85 37  
3914 1691 2665    86 119 130  
3908 1677 2658    85 123 178  
3906 1667 2648    67 106 160  
3919 1666 2636    54 86 274  
3926 0 0    86 80 31  
3913 0 0    85 215 40  
0 0 2623    61 132 297  
3910 1675 2657    70 109 120  
3913 0 0    56 82 41  
3914 0 0    67 139 39  
3928 1693 2655    228 141 182  
0 0 0    164 233 42  
3870 0 0    74 113 271  
0 0 0    38 29 39  
3920 1684 0    102 89 265  
3915 0 0    99 92 39  
0 0 2643    94 87 165  
3934 0 0    203 71 74  
0 0 0    34 23 34  
3918 1688 2659    80 111 149  
3904 1693 0    70 242 117  
3935 1685 2639    171 167 260  
3913 0 0    88 145 42  
3918 0 0    194 190 36  
0 0 0    69 127 39  
3916 0 0    88 119 46  
3897 0 0    97 130 35  
3900 0 0    56 121 30  
3904 0 0    53 97 68  
0 1714 2638    101 128 190  
0 0 0    37 26 39  
3912 0 0    63 131 38  
3838 0 0    94 391 34  
3914 0 0    71 108 36  
3926 1710 2675    107 186 105  
3941 0 0    91 67 36  
0 0 2649    136 59 92  
0 0 0    74 114 40  
3943 0 0    92 132 28  
3908 0 0    91 98 40  
3915 0 0    88 80 36  
3909 1677 2656    120 99 167  
3904 0 0    77 104 47  
3933 1690 2650    88 113 152  
3926 0 0    72 88 33  
3936 0 0    89 124 38  
3945 0 0    99 65 38  
3941 0 0    117 87 35  
3928 0 0    68 103 37  
0 0 0    49 97 103  
3912 1671 2648    118 89 157  
3913 1680 2652    93 102 172  
3899 1642 2680    78 156 184  
3907 0 0    65 167 36  
3906 1684 2669    108 102 124  
3896 0 0    44 112 35  
3910 1661 2638    81 88 170  
3907 13066 14480    56 142 182  
3918 1686 2659    109 83 205  
0 1759 0    94 70 162  
3905 0 0    62 129 78  
3923 1673 2650    99 133 158  
3931 1711 2670    118 140 94  
3927 0 0    118 99 37  
3944 1725 2673    82 94 41  
3915 1666 2642    81 110 189  
3922 0 2672    108 138 46  
3918 1682 2653    82 145 166  
3918 0 0    109 125 36  
0 0 0    119 91 42  
3956 1696 2630    84 84 123  
3921 0 0    112 81 37  
3929 1683 2644    123 214 260  
3924 1698 2676    76 171 115  
3928 0 0    66 81 38  
3889 0 0    41 127 27  
0 0 0    35 27 38  
0 0 2669    40 171 188  
3911 0 0    72 125 34  
3912 0 0    94 131 37  
3917 1675 2645    67 97 168  
3915 0 0    79 117 39  
3907 1684 2668    47 211 115  
3905 1676 2659    60 122 127  
0 0 2653    208 184 197  
3915 1759 2731    93 87 238  
3941 0 0    146 151 45  
3938 0 0    77 95 35  
3929 1706 2666    111 123 93  
3924 0 0    97 84 21  
0 0 0    90 107 39  
3934 1678 2638    107 84 226  
3905 0 0    66 108 41  
0 0 2655    95 121 137  
3927 0 0    120 109 43  
0 0 0    86 240 69  
3921 1684 2653    85 110 140  
3927 0 0    77 77 37  
3925 0 0    79 127 39  
3918 0 0    161 151 34  
3923 0 0    87 127 35  
3921 1687 2656    87 165 158  
3937 1675 2633    96 72 198  
3936 0 0    103 87 36  
0 0 0    33 71 37  
3906 1671 2654    99 104 169  
0 0 0    33 29 43  
3921 0 0    65 125 37  
3936 1717 2670    150 110 88  
3903 0 0    80 75 40  
3925 0 0    79 119 61  
3936 0 0    116 92 33  
3929 0 0    56 93 37  
3932 0 0    85 114 34  
3923 1686 2654    95 76 141  
3911 0 0    56 131 37  
3918 1699 2671    74 118 135  
3921 1702 0    72 155 116  
3936 1695 2647    91 118 143  
3910 0 0    82 138 36  
3890 1640 2643    57 96 174  
3929 0 0    79 104 37  
3919 1685 2655    71 130 141  
3930 0 0    77 75 46  
3914 0 0    88 141 42  
3905 1670 2655    91 125 231  
3886 1676 2686    95 131 42  
3920 1693 2663    69 111 135  
3926 1684 2650    92 89 110  
0 1728 2745    65 100 172  
3928 1680 2641    85 67 197  
3900 1654 2642    56 120 165  
3915 0 0    79 84 47  
3921 1683 2652    117 130 142  
3906 1679 0    85 140 173  
3942 1674 2622    109 82 404  
3910 0 0    84 104 35  
3927 0 0    71 146 35  
3904 1666 2652    70 150 138  
3886 1642 2648    62 63 173  
3931 0 0    154 90 93  
3921 0 0    88 105 48  
3918 1700 2670    127 110 135  
3935 0 0    88 89 39  
3948 1683 2636    58 100 178  
3906 7330 8525    90 236 144  
0 0 2651    271 237 35  
3929 0 0    109 66 44  
3949 0 0    133 68 64  
3909 1665 2646    94 115 226  
0 0 0    81 115 39  
3931 1685 2645    115 101 168  
3900 0 0    84 107 61  
3897 1671 2665    72 200 137  
3921 0 0    110 137 46  
3932 0 0    57 88 32  
3928 0 0    107 112 40  
3944 0 0    158 155 41  
3922 1681 2649    154 139 162  
3919 1678 0    77 139 174  
3920 1667 2636    63 98 162  
3900 1673 2673    76 140 320  
0 1683 0    117 96 41  
3896 1658 2651    55 108 141  
3914 0 0    78 96 41  
3914 1683 2661    93 113 151  
3918 0 0    112 75 40  
0 0 0    38 128 41  
3934 0 0    103 128 35  
3915 1664 2641    82 141 406  
3900 0 0    92 114 39  
3919 0 0    138 97 28  
3923 0 0    96 99 33  
3913 0 0    70 86 44  
3941 1706 2655    91 79 135  
3924 0 0    104 104 52  
3937 0 0    111 115 33  
3931 0 14392    92 132 30  
3903 0 0    71 109 230  
3928 1693 2655    89 192 173  
3911 0 0    100 138 41  
3939 1686 2639    101 96 165  
3939 0 0    109 60 38  
3936 0 0    85 147 54  
3905 0 0    58 126 32  
3941 1694 0    144 88 161  
3925 7352 8533    107 117 88  
3934 1685 2644    61 104 169  
0 1667 0    80 113 31  
3916 0 0    80 106 70  
3912 0 0    112 81 39  
3896 0 0    69 126 37  
3925 0 0    100 127 69  
3910 0 0    91 144 40  
3910 0 0    56 121 39  
3956 0 0    126 97 44  
3916 1668 0    79 87 184  
3907 0 0    75 94 38  
3932 1716 0    97 80 87  
3939 0 0    160 211 37  
3942 1692 0    111 88 175  
3906 0 0    102 84 45  
3916 0 0    53 124 41  
3922 13095 14497    83 117 40  
3943 0 0    101 101 35  
3960 1706 2637    182 95 196  
3921 1679 2648    84 114 214  
3916 1720 2696    88 117 73  
3912 1692 2669    68 101 98  
3917 1671 2644    53 130 179  
3915 1675 2652    98 221 361  
0 0 0    67 26 41  
3940 1685 2635    77 111 162  
3911 0 0    59 92 43  
3923 1682 2649    162 133 197  
3928 1705 2665    85 133 130  
3918 0 0    90 163 36  
3915 1659 2640    86 70 162  
3919 0 0    84 150 44  
3903 0 0    52 120 40  
3930 0 0    68 66 47  
0 1935 0    118 90 37  
3959 1699 2627    127 189 40  
3918 0 0    88 112 32  
3982 1696 2606    65 146 37  
3898 1648 2644    65 109 178  
3933 0 0    86 112 40  
3941 0 0    140 100 38  
3916 1683 2655    87 109 167  
3920 1679 2649    96 165 60  
3911 0 0    87 100 21  
3928 1686 2652    97 112 152  
3899 0 0    61 130 38  
3935 1689 2646    114 163 182  
3917 0 0    121 132 39  
3929 1682 2645    87 149 315  
3926 0 0    46 84 34  
3929 1689 0    155 88 241  
3939 1694 2648    84 137 185  
3928 1700 2660    72 110 98  
3913 1688 2667    104 140 179  
0 1710 2625    99 101 137  
3914 1681 0    87 126 145  
0 1680 2636    75 82 160  
3903 1682 2669    49 147 124  
3916 1667 2641    67 107 166  
3918 0 0    89 106 44  
0 0 0    66 25 40  
0 0 0    162 25 39  
3916 0 0    91 155 36  
0 0 0    85 100 52  
0 0 0    131 94 31  
3910 0 0    87 115 39  
3912 0 0    105 131 38  
3925 0 0    95 108 34  
0 0 0    102 140 65  
3924 0 0    84 119 37  
3943 0 0    168 101 49  
3920 0 0    86 103 36  
3908 0 0    94 106 46  
3924 1674 2638    122 105 204  
3936 1681 2638    74 101 153  
3908 0 0    87 128 47  
3939 0 0    60 81 42  
3914 0 0    150 217 35  
3926 0 0    102 83 38  
3918 0 0    83 98 36  
3923 0 0    48 119 37  
3930 0 0    94 90 67  
3919 0 0    57 91 39  
3935 0 0    191 112 37  
3927 0 0    81 98 37  
3919 1697 0    59 98 90  
0 0 2659    63 139 158  
3865 0 0    60 83 28  
0 1743 2619    66 53 289  
3871 0 0    99 123 37  
3905 1715 0    104 127 305  
3923 1679 0    91 76 174  
3910 0 0    62 97 35  
3919 0 0    66 142 36  
3952 1679 0    103 126 197  
4067 1847 0    34 112 106  
3930 0 0    97 90 35  
3921 0 0    81 120 36  
3939 0 0    113 117 36  
3898 0 0    69 82 36  
3914 0 0    111 128 52  
3924 1711 2678    78 121 76  
3920 0 0    100 96 39  
3909 0 0    111 123 38  
3924 0 0    139 111 37  
3933 0 0    99 82 34  
3917 1676 2649    67 176 163  
3919 0 0    98 126 29  
0 0 0    103 116 42  
0 0 2653    70 115 219  
3913 0 0    51 114 43  
3938 1692 2647    117 130 125  
3924 0 0    70 64 33  
3917 0 0    92 120 35  
3917 0 0    66 157 35  
0 1726 0    39 24 37  
3906 0 0    107 154 56  
0 1678 0    57 101 39  
3912 0 0    79 166 34  
0 0 0    107 114 52  
3937 0 0    102 142 40  
0 0 0    225 91 36  
3919 1681 2654    54 84 141  
9803 0 0    114 87 40  
3921 0 0    95 118 37  
3937 1674 2626    68 123 158  
3937 0 0    280 112 34  
0 0 2621    88 51 95  
0 1690 0    90 105 48  
3951 0 0    160 93 40  
3928 0 0    97 68 36  
0 0 2659    114 114 136  
3918 0 0    84 193 40  
0 0 0    34 24 43  
3934 1694 2651    129 90 159  
0 0 0    32 31 225  
3925 0 0    92 110 36  
3938 0 0    131 101 38  
3907 1660 2652    84 155 186  
3926 1698 2662    98 121 165  
3900 1654 2645    54 107 173  
3932 1679 2638    74 92 185  
3915 0 0    73 133 50  
0 0 0    195 266 44  
3916 1685 2658    80 127 123  
0 0 2645    89 87 203  
3896 1672 2665    77 184 205  
3906 1670 2654    66 129 95  
3943 0 0    134 201 35  
3940 1705 2655    114 94 231  
3910 0 0    75 101 41  
3927 1691 2652    99 97 190  
3923 0 0    78 150 37  
3928 7398 8586    64 100 168  
3927 1686 2650    173 156 275  
3921 0 0    96 95 42  
3924 0 0    122 200 35  
3891 0 0    80 61 69  
3962 0 0    104 87 41  
3907 0 0    53 111 75  
0 0 0    57 77 33  
3917 0 0    74 111 31  
3911 0 0    147 233 29  
3914 0 0    131 204 38  
3933 1693 2648    92 99 141  
3930 0 0    122 150 47  
3914 7425 8617    86 102 118  
0 0 2654    27 126 122  
3918 1690 2661    86 146 108  
3929 0 0    69 84 37  
3905 0 0    63 103 43  
3933 1677 2633    84 111 181  
3918 0 0    58 114 36  
3910 1673 2653    73 130 140  
0 1713 0    106 122 35  
0 0 0    36 24 40  
3913 1693 2669    171 210 141  
3931 0 0    120 103 38  
3909 1694 2675    100 116 149  
3913 0 0    73 103 35  
9636 7339 2723    87 76 40  
3893 0 0    56 160 27  
3904 0 0    87 95 33  
3918 0 0    58 85 36  
0 1756 0    70 173 68  
3933 0 0    72 93 38  
0 0 2679    89 79 94  
3944 0 0    234 94 39  
3932 1693 2649    83 146 174  
3913 1687 2665    102 101 140  
3905 0 0    63 106 32  
3910 0 0    82 144 54  
3928 0 0    79 104 44  
0 1712 0    102 87 42  
3950 0 0    89 93 40  
3901 0 0    83 109 48  
3863 1649 0    179 89 73  
3922 0 0    92 146 34  
3925 1687 2652    62 103 160  
3898 0 0    135 110 44  
3909 1689 2667    89 82 115  
3924 1691 2657    64 94 191  
3920 1666 2633    76 159 245  
0 1777 2669    89 124 132  
3916 1688 2664    70 155 117  
3913 1687 2663    69 142 145  
3915 1661 2636    72 127 177  
3917 0 0    79 141 35  
3914 0 0    70 99 40  
3945 0 0    204 108 35  
3905 1686 2669    81 147 125  
3917 0 0    58 114 34  
3923 0 0    110 120 58  
3889 1666 2664    72 128 142  
3899 0 0    104 128 66  
3938 0 0    138 73 38  
3930 0 0    88 107 17  
3875 0 0    107 95 44  
3911 1702 2681    108 145 75  
3924 1692 2664    77 65 85  
3912 0 0    64 79 34  
3922 7255 8431    103 171 139  
0 0 0    37 21 34  
3914 0 0    68 135 30  
3924 1691 2657    157 125 153  
3923 0 0    78 91 49  
3887 0 0    48 100 36  
3935 1698 2673    64 105 89  
3906 1669 2653    81 105 175  
3924 1699 2665    68 84 101  
3928 0 0    110 118 39  
3922 0 0    104 154 52  
3919 1711 2685    101 164 77  
0 1675 2643    47 98 156  
3925 1695 2658    161 151 158  
3943 0 0    68 57 32  
3914 1684 2661    87 188 170  
3909 0 0    101 176 36  
0 0 0    31 18 38  
3914 1686 2661    155 199 196  
3902 1665 2652    50 127 155  
3904 0 0    46 110 58  
3918 0 0    94 129 43  
3909 0 0    72 236 40  
0 0 8562    33 29 54  
3912 0 0    82 88 35  
3912 1706 2683    89 170 92  
3943 1697 2644    84 111 105  
3918 1668 2639    62 137 288  
3900 1682 2679    78 102 170  
3904 0 0    118 171 34  
3902 0 0    79 168 37  
3913 0 0    85 111 35  
3922 0 0    75 117 37  
3934 1718 2680    74 76 82  
3903 1664 2652    85 190 162  
3917 0 0    81 174 40  
3917 1733 2705    164 120 125  
3930 0 0    135 125 33  
3893 1636 2632    62 85 175  
3906 0 0    69 126 39  
3912 1657 2633    75 85 204  
3921 0 0    72 91 37  
3928 1690 2654    120 114 178  
3933 0 0    158 95 57  
3937 0 0    137 57 49  
3904 0 0    68 106 35  
3936 1704 2659    110 103 113  
3926 1674 2640    78 76 234  
3909 1697 6566    66 147 95  
3932 1684 2650    110 150 242  
3915 1666 2643    73 133 170  
0 0 14412    106 107 45  
3908 0 0    91 109 62  
3931 0 0    84 103 34  
3937 0 0    94 89 23  
3931 0 0    76 109 50  
3927 1684 2645    78 78 168  
3923 0 0    76 116 45  
3912 1676 2652    86 123 195  
4152 0 0    89 135 311  
3908 0 0    96 220 31  
3923 1622 2588    116 125 157  
3916 0 0    110 103 37  
3923 1695 2660    131 170 129  
3916 0 0    117 122 35  
3916 1706 2683    144 129 93  
3936 0 0    89 104 33  
0 1657 0    94 99 209  
3913 0 0    61 132 35  
3963 1693 2619    86 212 151  
3916 0 0    85 140 51  
3911 0 0    88 151 38  
3953 1694 2632    110 128 201  
3921 0 0    68 182 30  
3922 0 0    86 97 39  
3928 0 0    121 85 35  
3938 0 0    150 93 40  
3926 0 0    66 94 55  
0 0 0    41 18 38  
3910 1676 2654    88 130 144  
3921 0 0    60 96 37  
0 0 0    83 86 141  
3932 0 0    109 78 39  
3885 1646 2648    80 124 330  
3936 0 0    157 149 38  
3919 0 0    47 143 33  
0 0 0    74 141 35  
3894 1673 0    75 161 156  
3915 1672 2646    93 82 234  
9725 7445 0    85 55 134  
1414 0 0    115 87 35  
3899 1670 2658    87 142 179  
0 0 0    32 36 39  
3919 0 0    92 156 42  
3936 0 0    87 128 35  
3916 0 0    75 106 43  
3935 1684 0    68 118 166  
3908 0 0    75 139 42  
3919 1683 2654    69 106 119  
3896 0 0    83 117 34  
3930 0 0    126 44 30  
3924 0 0    98 128 38  
3931 1720 2679    93 80 71  
3942 1679 0    71 117 176  
3916 0 0    94 134 66  
0 0 0    34 92 41  
3919 0 0    83 98 43  
3940 7342 8505    203 132 35  
3928 0 0    85 68 40  
0 13075 0    124 105 230  
0 0 0    42 103 43  
0 0 0    97 89 37  
3950 1692 2631    102 98 168  
3938 1691 2641    127 68 148  
0 0 0    32 98 35  
3922 1691 2657    107 135 131  
3936 1922 2879    77 96 149  
3963 1660 2546    130 64 372  
0 0 0    73 28 43  
3921 0 0    64 51 37  
3926 1705 0    63 102 84  
3890 1656 2655    68 89 162  
3897 0 2660    71 109 55  
3901 0 0    49 235 33  
3911 1669 2648    81 140 220  
3929 0 0    157 121 37  
3919 1689 0    108 129 163  
3912 0 0    89 72 38  
3917 0 0    82 108 42  
3925 0 0    102 127 42  
3930 0 0    86 52 40  
3941 0 0    86 66 44  
3943 0 0    98 74 41  
3931 1720 2678    102 119 63  
3918 1674 2653    94 153 235  
3913 1672 2648    79 88 162  
3915 1715 2690    124 113 95  
3940 0 0    67 85 39  
3916 0 0    65 92 34  
3927 1689 2651    68 110 128  
3913 1919 2901    76 59 155  
3932 0 0    52 88 60  
3931 0 0    92 50 35  
3946 1700 2644    184 120 135  
0 0 2653    78 108 239  
3893 0 0    69 105 44  
3923 1692 2659    103 114 124  
3917 1676 2649    91 85 173  
3927 1709 2675    136 97 108  
3904 0 0    97 77 39  
0 1679 2636    71 130 172  
0 1677 0    129 126 69  
3913 0 0    202 240 54  
3907 0 0    60 122 62  
3939 0 0    107 130 57  
3918 1707 2678    92 105 73  
3922 0 0    98 114 63  
3904 0 0    72 89 38  
3912 0 0    172 163 36  
3919 0 0    110 159 39  
3927 0 0    103 80 36  
3922 0 0    104 104 35  
3929 0 0    90 110 43  
3925 0 0    80 148 32  
3901 0 0    45 119 33  
3912 0 0    82 125 42  
9704 0 0    80 110 36  
3929 1682 2641    77 112 149  
3938 0 0    80 115 33  
3901 1663 0    78 172 184  
