3925 1688 2653    60 96 171  
3925 1681 0    72 121 112  
0 0 0    40 86 49  
3918 1693 0    91 118 176  
3927 1685 2645    132 98 225  
3913 1653 2629    103 113 440  
3959 1721 2652    162 56 102  
3915 0 0    102 84 41  
3910 1745 2725    72 178 202  
0 1708 2658    166 175 143  
3914 0 2638    72 114 41  
3927 1687 2651    113 118 174  
3916 1688 2659    71 106 144  
3924 0 0    105 151 36  
3946 1684 2628    91 66 168  
3930 1716 2673    107 85 95  
3918 1673 0    70 89 160  
3898 1670 2660    83 103 268  
3932 0 0    112 60 41  
3932 0 0    73 102 55  
3928 1699 2661    100 87 144  
3943 1696 2641    131 66 145  
0 0 0    53 104 36  
0 0 0    38 29 36  
0 0 2640    94 77 247  
3927 1673 2633    104 121 211  
3905 0 0    80 123 39  
3929 1709 2671    74 75 88  
0 0 2638    74 86 177  
0 0 0    33 36 36  
3884 1655 0    45 94 353  
3911 1679 2656    48 93 142  
3919 0 0    86 122 56  
3943 0 0    110 160 39  
3891 1656 2653    43 126 300  
3927 0 0    80 103 39  
3941 1686 2634    112 138 197  
3947 1690 2632    66 91 120  
3928 1695 0    191 231 176  
0 0 2661    30 90 135  
3912 1690 2668    81 130 117  
3940 1720 2670    83 97 110  
3918 0 0    62 77 34  
0 0 0    150 259 349  
3956 0 0    118 76 35  
0 0 2745    138 288 142  
3919 1677 2648    68 101 138  
3930 1699 2655    113 144 129  
3937 7450 8621    117 104 99  
3910 1673 2652    78 113 136  
3916 0 0    177 213 44  
3922 0 0    181 182 39  
3899 0 0    57 92 39  
0 0 2658    75 223 231  
3943 0 0    62 61 33  
3900 1694 2683    73 101 96  
3931 1722 2687    66 87 170  
3931 0 0    93 83 32  
3931 1687 2644    121 104 176  
3921 1675 0    118 63 168  
3915 1678 2654    57 125 164  
0 1712 0    79 130 43  
3922 1740 2708    63 142 158  
3914 1741 2715    65 147 136  
3914 1689 0    81 121 171  
0 0 0    91 115 42  
3910 0 0    108 106 149  
3912 0 0    85 111 57  
0 1709 2670    73 77 117  
3922 1668 2632    89 95 360  
3911 1671 2650    87 114 90  
0 0 2628    70 76 168  
3929 1681 2638    99 125 179  
3930 1719 2677    87 122 97  
3936 1694 2648    113 99 162  
3917 0 0    98 92 47  
3936 1682 2643    97 115 232  
3921 0 0    81 106 56  
3921 0 0    106 135 36  
3927 13025 14417    101 78 81  
0 12946 2658    85 102 114  
0 1743 2650    92 111 189  
3928 1693 2655    114 66 119  
3925 0 0    102 136 38  
3941 1707 2668    85 128 90  
3912 1683 2666    79 135 108  
3928 1696 2658    91 118 147  
3911 0 0    84 106 37  
3951 0 0    151 98 58  
3925 1676 2639    69 108 293  
3854 0 0    75 203 36  
3899 1735 2721    72 132 87  
3908 1690 2671    65 107 96  
3925 0 0    137 145 38  
3928 1704 2667    83 93 105  
3916 1675 2658    68 74 268  
3933 1694 2648    117 125 158  
0 1722 0    78 142 170  
3897 1743 2736    91 189 119  
3916 1687 2660    116 133 136  
3901 1695 2685    72 126 90  
3928 1735 2696    210 108 72  
9776 7420 2651    318 162 536  
3921 1689 2657    102 116 137  
3923 1684 0    79 85 204  
3921 1688 2659    68 106 96  
3906 0 0    87 136 35  
3925 0 0    151 160 38  
3924 0 0    95 103 39  
0 1693 2642    126 106 107  
3922 1680 2647    67 88 181  
3949 1689 0    96 75 197  
3921 0 0    105 128 30  
3921 1696 2664    91 158 133  
3947 1686 0    87 76 136  
3926 1695 0    94 116 116  
3914 1677 2654    86 105 188  
3932 1700 2657    93 106 134  
3897 0 0    74 115 38  
3901 1681 2669    73 132 103  
3935 1689 2643    110 80 133  
3935 1683 2639    92 107 203  
3918 1687 2659    98 121 130  
3916 1680 2652    79 139 125  
3934 0 0    200 202 35  
3935 1689 2646    120 104 171  
3995 1702 2599    33 26 36  
3866 12038 13454    80 120 143  
3945 1687 2629    88 73 176  
3931 1695 2651    127 187 201  
3934 1698 2653    102 84 104  
3924 0 0    89 159 65  
3934 1722 2677    85 125 86  
9899 1709 0    106 87 78  
3914 0 0    74 89 37  
3919 1686 2654    118 115 168  
3945 1674 2625    97 84 185  
3937 1656 2609    101 143 185  
3898 1752 2744    71 118 86  
3935 1683 2638    103 61 192  
3922 1680 2648    89 130 158  
3935 0 0    98 95 35  
3901 0 0    89 118 46  
3901 0 0    64 87 35  
3881 1739 2746    71 167 121  
3907 1679 2660    62 81 153  
3917 0 0    73 138 31  
3911 0 0    73 138 37  
0 0 2646    103 164 265  
3922 0 0    44 146 43  
0 0 0    83 136 36  
0 0 2655    72 129 139  
3914 1675 2649    54 82 156  
3936 1693 2646    88 97 114  
3905 1676 2660    84 88 147  
3927 1688 2650    206 206 171  
15562 1681 2577    122 112 28  
3929 1691 2650    228 107 355  
3921 0 0    69 89 43  
9583 0 0    96 221 35  
3922 1665 2632    91 107 292  
3913 1736 2712    95 116 183  
3923 0 0    73 127 65  
3931 0 0    109 76 38  
3919 1673 2641    98 95 188  
3926 1667 2628    99 98 327  
3928 0 0    96 90 38  
3955 1761 2696    112 90 134  
4132 1679 2448    82 73 300  
3915 1714 0    108 115 92  
3897 0 0    88 178 38  
3933 1681 2636    128 87 59  
3922 0 0    72 122 56  
3915 1700 2676    77 156 115  
3937 1747 0    113 92 169  
3925 0 0    88 100 51  
3889 1651 2649    66 91 163  
0 0 0    62 30 153  
3946 0 0    76 51 57  
3934 0 0    155 137 29  
3925 1682 2646    87 97 186  
3928 1693 2653    113 115 117  
3940 1692 2648    146 161 266  
3942 1698 2648    222 170 221  
3935 1695 2648    109 127 161  
3924 1685 2653    96 146 123  
3939 1705 0    126 95 101  
0 1716 0    83 100 180  
3939 1684 0    110 120 255  
3894 0 0    51 130 40  
3918 0 0    127 100 42  
3894 12932 14362    78 120 45  
3921 0 0    105 120 41  
9797 1701 0    164 83 152  
3916 0 0    71 81 37  
3945 1694 2640    99 75 101  
3941 0 0    89 86 50  
3919 1696 2665    68 171 97  
3930 1747 2705    74 67 149  
3920 1685 2657    102 155 144  
3916 0 0    139 124 37  
3932 1697 2659    280 232 361  
3927 1686 2658    68 89 144  
3945 0 0    100 101 40  
3917 1654 2630    83 99 364  
3904 0 0    89 88 60  
3926 0 0    118 182 54  
3920 1711 2680    74 155 82  
3931 1697 0    115 172 163  
3918 1685 2655    42 124 148  
3948 1683 2623    84 93 138  
0 1709 2643    111 108 217  
3910 1700 2676    210 360 105  
3911 1708 2688    102 87 103  
3917 1677 2655    85 123 175  
3941 1684 2636    130 55 132  
3922 1732 2699    81 84 215  
0 0 0    38 36 22  
3888 1665 2668    70 108 111  
3914 0 0    122 133 35  
3937 1698 2659    162 219 287  
3921 1671 2639    78 107 235  
3934 1668 0    71 72 308  
3915 0 0    76 89 34  
3962 1714 2642    99 101 118  
3868 0 0    94 118 162  
3930 1687 2654    114 129 181  
0 0 0    98 110 39  
3901 1678 2668    62 163 158  
3899 8487 15561    103 146 190  
3912 1701 2677    88 98 93  
3897 1674 2663    89 187 116  
3924 0 0    81 65 42  
3938 1691 2648    119 113 167  
3909 1662 2648    98 99 170  
0 0 0    35 30 66  
3923 0 0    97 120 40  
0 0 2639    145 102 166  
0 0 0    93 79 130  
3954 1703 0    128 90 36  
3928 1680 2643    97 148 181  
3950 1692 2743    117 176 65  
3923 1673 2638    118 113 326  
3905 1688 2672    54 132 93  
3941 1683 2632    84 76 118  
3912 1681 2657    85 149 168  
3911 1678 2658    71 111 168  
0 13091 8533    109 129 191  
15835 0 0    81 124 47  
3900 1680 2667    130 47 195  
3923 0 0    110 69 27  
3923 1678 2648    149 84 130  
3926 1762 2728    75 135 141  
3919 1707 2678    154 48 81  
3920 0 0    57 76 41  
3938 1694 2645    77 101 131  
3915 1740 2715    172 89 60  
3957 0 0    55 67 42  
3930 0 0    97 66 46  
3934 0 0    63 88 34  
0 1718 2652    77 145 138  
3954 1704 2638    224 107 127  
3916 1680 0    72 138 188  
3916 0 0    128 123 40  
3906 1688 2672    88 131 133  
3899 1681 2670    112 132 88  
3944 1713 2657    105 76 100  
3924 1714 2680    89 108 80  
3933 1686 2641    140 165 317  
3919 1679 2649    84 119 165  
3918 1670 2641    78 74 312  
3921 1710 2679    69 116 88  
3918 0 0    96 78 41  
3924 13141 14566    97 113 41  
3945 1692 0    88 56 229  
3917 0 0    85 124 42  
3927 1702 0    212 154 156  
3911 1668 2646    44 88 153  
3935 0 0    133 86 45  
0 1730 2590    86 113 44  
3911 1700 2681    104 76 88  
3935 1687 2643    86 73 158  
3902 0 0    64 118 40  
3920 0 0    71 117 35  
3895 0 0    82 89 52  
3933 1686 0    109 80 161  
3916 1697 0    85 119 123  
15438 0 0    105 186 47  
3919 1705 2634    188 78 154  
3946 1717 2658    83 73 83  
3925 1674 2639    59 72 169  
3921 0 0    80 114 59  
3941 0 0    131 104 62  
0 13021 0    76 103 38  
3917 1684 2654    91 110 150  
3969 1837 2771    155 113 322  
15587 0 0    99 120 34  
3930 1680 2641    73 92 191  
0 0 2656    81 159 165  
0 0 2666    34 186 168  
0 0 0    81 69 60  
3921 1683 2650    63 101 154  
3920 1687 2657    93 120 140  
3910 1692 2670    72 111 116  
3917 1674 2645    86 75 166  
3935 0 0    88 86 39  
3919 1689 2659    95 120 212  
3941 1669 2629    96 169 98  
3905 0 0    59 69 44  
0 0 2639    80 134 161  
3958 1706 2634    94 118 122  
0 0 2645    102 89 199  
3941 1682 2631    66 110 117  
0 0 2649    79 91 138  
3940 1678 2626    71 98 251  
3911 1690 2668    79 77 140  
15559 1696 2622    94 133 204  
3916 1686 2659    93 86 146  
3925 0 0    79 96 47  
3938 0 0    73 83 67  
0 0 2651    55 120 178  
3926 1690 2654    86 156 171  
0 1686 2699    106 103 268  
0 0 0    67 112 34  
0 1702 2657    162 88 233  
3927 1676 2638    84 68 205  
3954 1698 2633    166 87 152  
3927 1702 2662    125 94 154  
0 0 0    34 28 90  
3933 1674 2630    109 101 341  
3937 1601 2562    88 110 348  
3908 1688 2670    62 88 118  
0 0 2668    79 112 85  
3941 1695 2649    199 124 179  
3917 0 0    44 95 66  
3881 1643 2650    67 115 185  
3944 0 0    165 107 38  
0 1706 2566    61 106 304  
0 1714 2641    134 107 117  
0 0 0    32 27 37  
0 1716 2655    162 164 280  
0 7441 0    56 109 32  
3911 0 0    93 128 33  
3925 0 0    105 99 41  
0 7279 8470    98 70 145  
3932 1692 2651    78 68 108  
0 0 0    100 105 37  
3905 0 0    104 156 25  
3928 1667 2626    66 89 159  
3925 1688 2653    110 139 255  
3938 1684 2635    84 63 180  
3911 0 0    84 95 40  
0 0 7976    143 143 206  
0 0 2673    67 113 114  
3934 1713 0    190 86 145  
3927 1697 2658    89 130 166  
0 0 0    27 89 34  
3917 1693 2665    83 123 126  
3926 1678 0    93 106 327  
3909 6267 0    54 83 114  
3906 1643 2623    61 89 169  
3923 1694 2660    99 78 263  
3894 0 0    74 100 36  
3901 1678 2667    104 96 167  
3924 1697 2660    148 165 177  
9725 1725 2632    131 168 337  
3947 1697 2639    85 106 127  
3919 1676 2643    125 92 241  
3897 1688 2681    94 109 84  
3924 1741 2705    82 75 44  
0 0 0    72 143 90  
3928 1702 2660    102 103 147  
3934 1706 2659    102 101 140  
0 0 2648    33 20 32  
3949 1667 2607    73 71 350  
3900 0 0    98 142 46  
3922 1668 2635    123 108 316  
3946 1687 2637    103 77 224  
3924 0 0    109 122 50  
3914 1692 2667    40 25 156  
0 1681 0    145 104 187  
3924 0 0    84 76 37  
0 1634 2629    119 106 415  
3972 1694 2618    36 135 191  
3924 0 0    169 186 50  
3893 1668 0    77 104 184  
3903 1741 2728    65 100 126  
3922 1672 2639    81 79 183  
0 0 2679    79 213 137  
3950 1681 0    90 108 318  
3926 1682 2647    74 112 156  
3913 1681 2662    68 114 189  
3883 0 0    60 91 35  
3915 1733 2708    71 94 149  
3912 1703 2677    174 260 207  
3913 1660 2635    70 83 168  
3920 0 0    126 213 46  
3938 0 0    141 178 36  
3961 1732 2659    216 148 88  
3912 0 0    66 154 34  
3907 0 0    84 211 56  
0 1712 0    118 207 36  
3918 0 0    135 232 50  
3908 1665 2647    106 179 323  
3901 1687 2673    87 195 109  
3928 0 0    95 120 35  
3916 1675 2647    83 122 181  
3940 0 0    69 63 64  
0 0 0    32 25 36  
0 0 2654    106 103 169  
3913 1672 2647    80 105 167  
3941 0 0    167 104 66  
3931 1683 2639    74 90 165  
3960 1686 2615    107 126 139  
3927 1681 2642    91 141 245  
3896 1668 2660    76 128 135  
3952 1699 2632    125 119 163  
0 0 2657    213 219 166  
3915 1506 2480    100 158 149  
3898 0 0    158 171 36  
3968 1689 2611    53 69 217  
0 0 2673    96 69 87  
3929 1684 0    191 176 334  
3908 1763 2747    54 99 95  
3931 1686 2643    92 104 201  
3872 7296 8525    117 151 270  
3944 0 0    77 76 36  
3943 0 0    93 124 39  
3926 1709 2671    65 89 99  
3900 0 0    56 43 40  
3919 1682 2651    61 131 224  
3905 1664 2654    86 126 137  
0 1725 2668    100 112 111  
3911 1727 2706    89 110 181  
3930 1663 2619    53 88 366  
8802 6455 2640    97 71 132  
3896 0 0    67 76 38  
3918 1673 2641    127 146 164  
0 0 2637    106 146 308  
3921 0 0    162 224 37  
3911 0 0    84 156 39  
3931 1726 2690    105 238 79  
3932 0 0    78 104 46  
0 1698 2623    92 81 187  
3932 1688 2643    78 153 188  
3906 1662 2643    74 125 304  
3895 0 0    55 80 38  
0 0 0    35 28 125  
0 0 0    33 28 35  
3914 1679 0    111 120 185  
3922 0 0    99 93 50  
0 1672 0    81 155 128  
3851 0 0    123 213 182  
3904 1741 0    81 79 106  
0 0 0    32 24 38  
3911 1691 2670    94 83 132  
3926 0 0    89 86 37  
0 13130 2627    251 153 633  
3936 0 0    93 98 50  
3895 1708 2701    123 139 409  
3911 1697 2673    199 334 138  
3916 1694 0    103 98 192  
3923 1728 2696    110 141 74  
3932 1779 2739    145 82 86  
0 0 2627    110 100 235  
3942 1681 2631    168 163 240  
3923 2691 3694    110 109 171  
3899 1664 0    52 118 177  
3917 0 0    59 129 37  
3946 1697 2640    115 94 193  
3927 1678 2638    111 120 267  
3943 0 0    63 80 204  
3907 1670 2654    65 101 169  
3933 0 0    93 66 46  
3915 1714 2687    85 123 97  
3941 0 0    103 81 33  
3939 0 0    124 78 41  
3915 1677 2651    82 95 306  
0 1725 2691    99 62 127  
3906 0 0    82 59 36  
3916 0 0    62 116 40  
0 1710 2658    74 121 145  
3923 1696 2659    86 129 140  
3930 1694 2652    90 121 157  
3932 1685 2641    93 90 156  
3940 1697 2645    123 91 142  
3928 1762 2724    54 108 275  
3916 1679 2650    100 101 179  
3927 1670 2629    65 99 157  
3935 0 0    216 142 35  
0 0 0    35 30 36  
9719 1683 0    144 120 215  
3935 0 0    123 66 41  
3909 1683 2662    34 26 37  
0 13095 2626    78 85 393  
0 1684 0    116 78 37  
3925 1687 0    96 134 172  
3919 1676 2650    74 123 169  
3927 0 0    93 199 39  
3915 1673 2643    89 109 163  
3942 1695 2650    115 54 108  
3937 0 0    86 100 40  
3915 1704 2677    110 151 106  
3923 1698 2664    107 97 130  
3943 0 0    234 84 37  
3924 0 0    83 96 31  
3922 1704 2669    79 124 101  
3919 1701 2669    99 155 119  
3940 1687 2649    131 98 184  
3934 1694 2657    140 176 99  
3864 0 0    93 85 76  
3908 1696 0    74 108 94  
3925 0 0    169 135 38  
3934 1719 2674    137 177 108  
3918 1669 2638    73 94 166  
0 0 0    72 100 60  
3898 0 0    93 240 36  
3923 0 0    102 115 36  
3900 1674 0    71 149 151  
3918 1698 2668    99 124 109  
3926 1718 2679    112 89 186  
3940 1698 2644    94 100 129  
0 1637 2694    102 179 95  
3923 1675 2644    115 99 88  
3936 1689 0    57 67 114  
0 1729 2656    108 137 85  
3939 7386 8552    204 113 161  
3912 1658 2633    111 86 337  
3921 1630 2596    76 70 317  
15485 13030 2656    107 117 124  
3937 0 0    91 98 33  
3892 1689 2686    109 126 100  
3935 1650 2603    96 132 62  
3895 0 0    62 139 39  
0 0 2669    74 135 92  
3919 1674 2646    82 67 149  
3890 0 0    68 102 38  
3914 1676 2649    64 110 151  
3939 0 0    123 103 59  
3902 1686 2672    53 144 104  
3896 1734 2730    101 116 187  
3928 0 0    73 117 36  
3931 1699 2655    71 137 161  
3940 1686 2649    82 114 151  
3922 0 0    108 135 42  
3904 1704 2689    67 115 85  
3900 0 0    70 113 37  
3932 1703 2658    125 82 106  
3894 0 0    67 148 38  
3926 1682 2648    106 188 159  
3927 0 0    119 93 34  
3914 0 0    85 88 34  
3922 1679 2643    108 78 246  
3846 0 0    50 135 33  
3906 1683 2665    84 127 113  
3941 1708 2656    130 97 120  
3934 1698 2655    131 187 171  
3894 1666 2660    70 105 166  
3906 1679 2663    75 110 185  
3926 1689 2649    107 90 171  
3915 0 0    81 99 32  
3945 1817 2767    104 104 73  
3925 0 0    233 180 44  
0 1706 0    68 179 35  
15557 0 0    128 148 38  
0 0 0    36 30 150  
3937 1692 2653    76 107 264  
3908 6049 7195    67 84 217  
3920 1688 2658    98 115 129  
0 1713 2710    60 111 157  
3913 1699 2678    99 88 89  
3921 1679 2655    74 110 163  
3898 0 0    92 249 36  
3922 0 0    78 115 36  
3915 0 0    86 127 34  
0 1700 2643    61 115 179  
3927 1689 2650    98 106 148  
3900 1653 2643    50 106 176  
3913 1697 2670    60 106 101  
3904 1676 2660    55 140 132  
3937 0 0    86 120 33  
3919 1690 2661    68 117 119  
3915 1675 2649    76 96 173  
3928 1684 2643    80 82 139  
3925 1680 14434    83 141 378  
3924 1668 2631    81 120 363  
3928 1690 2648    120 119 120  
3933 1666 2622    65 78 156  
3928 1720 2680    99 118 230  
3915 1679 2653    101 75 178  
3906 1673 2655    98 129 127  
3922 1691 2657    90 125 172  
3927 1697 2659    91 109 102  
3942 0 0    71 92 36  
0 0 0    36 68 52  
3926 0 0    166 100 38  
3923 0 0    151 109 57  
3947 1706 2652    181 81 97  
3933 1685 0    58 87 180  
3931 1694 2650    191 139 171  
3908 1691 2674    130 187 148  
3936 1730 2683    276 92 83  
3932 1673 2631    88 62 198  
3906 0 0    75 98 41  
3924 1689 2661    60 73 114  
3922 0 0    77 128 38  
3914 1695 2671    84 170 132  
3922 1659 2631    184 252 192  
3940 1728 2674    103 110 180  
3915 1696 2671    101 125 105  
3913 1662 2639    88 80 333  
3922 1702 2670    88 66 83  
3909 1670 2647    88 88 191  
3913 1656 2632    75 87 342  
3912 1691 0    68 100 116  
0 0 2642    94 75 46  
3915 1679 2652    70 103 163  
3917 1692 2660    88 122 154  
3921 1696 2660    126 125 127  
3908 1683 2663    99 112 154  
0 0 0    80 110 50  
3933 1685 2642    112 166 270  
3926 1734 2696    73 110 139  
0 1714 2652    77 121 236  
3916 1668 2639    62 88 221  
0 1717 2645    32 228 186  
3950 0 0    207 153 72  
3907 0 0    69 113 35  
3916 1658 2633    50 125 180  
3928 1676 2635    108 83 263  
3903 1677 2662    58 146 122  
3923 1672 2636    74 95 258  
3917 1751 2725    82 109 119  
3917 1689 2661    84 88 150  
3913 1691 2663    82 82 133  
3907 0 0    51 115 55  
3922 1685 0    139 99 275  
3916 1717 2689    82 130 74  
3919 0 0    161 198 38  
3916 1672 2642    65 122 169  
0 0 0    66 109 45  
3907 0 0    84 97 38  
3938 1670 2621    45 97 275  
3916 1734 2705    103 77 199  
3935 1679 2634    102 73 220  
3935 0 0    91 129 32  
3930 0 0    91 93 38  
0 0 0    38 76 37  
3894 1682 2672    79 143 84  
3912 1663 2637    72 112 181  
0 1698 0    85 84 46  
4094 1862 2660    142 119 82  
3930 1675 2633    147 102 171  
3915 1680 0    77 77 134  
3920 1690 2658    85 150 145  
0 1757 0    162 106 221  
3920 1704 2676    95 126 105  
3918 0 0    77 107 42  
3902 1666 2653    53 150 225  
3907 1654 14420    97 72 158  
0 13029 7412    142 197 284  
0 0 2640    77 158 360  
3917 1691 2665    78 84 114  
3930 0 0    92 97 38  
15427 1602 2654    63 113 105  
3920 0 0    79 106 57  
3927 0 0    86 105 74  
3907 1670 2651    80 163 160  
3917 1679 2651    91 82 159  
3929 1695 0    96 91 139  
3917 1687 2660    94 99 461  
3920 1674 2642    69 57 131  
3920 1676 0    96 111 154  
0 0 0    32 22 97  
3930 1698 2658    123 143 162  
3912 1678 2652    84 72 133  
3916 1719 2692    265 265 88  
3949 0 0    102 121 68  
3903 1667 2653    63 72 164  
3889 1656 2654    72 94 160  
3933 1677 2633    107 91 305  
3912 0 0    84 195 45  
3909 0 0    77 108 35  
3905 0 0    79 137 63  
0 1687 2645    122 138 172  
0 1784 2630    75 79 206  
3926 0 0    109 97 40  
3927 1704 2668    80 98 92  
3903 1681 2668    73 138 118  
3919 1681 2650    83 101 146  
3905 0 0    78 148 53  
3935 1699 0    86 115 114  
3936 12942 14325    93 76 41  
3925 1678 0    134 78 226  
3922 1665 2631    80 65 197  
3638 0 0    126 134 34  
3923 1690 2655    96 106 186  
3906 1741 2722    87 167 171  
3925 0 0    94 131 47  
3929 1703 2662    124 141 128  
3946 0 0    71 89 51  
3935 0 0    118 77 41  
3927 1682 0    103 117 233  
0 0 2629    76 113 165  
3920 0 0    67 111 36  
3922 1692 2660    106 102 149  
3929 1692 2651    228 130 211  
4027 0 0    40 78 170  
3887 0 0    67 73 159  
0 1795 0    69 295 38  
3924 1776 2741    98 147 87  
3922 1681 2649    59 104 156  
3920 1682 2651    65 76 225  
3936 1688 2651    81 78 139  
3921 0 0    77 112 45  
3940 1691 2638    134 131 251  
3915 1682 2653    76 111 166  
0 0 0    42 58 68  
3935 1684 2638    86 83 171  
3960 0 0    81 99 37  
0 0 0    114 140 80  
3943 1701 2653    146 151 145  
3915 1665 2641    67 95 209  
3929 1684 2642    81 128 180  
3920 1667 2633    72 142 333  
0 0 0    32 266 43  
3928 1689 2650    75 114 145  
3928 1685 2647    110 170 163  
3921 1698 0    86 78 201  
3914 1664 0    91 105 211  
3936 1706 2656    106 96 156  
3896 0 2626    72 135 86  
3927 0 0    103 121 48  
3888 1650 2656    77 103 276  
15676 13187 2625    95 89 213  
3879 1666 2676    72 115 87  
3915 1675 2649    62 106 247  
0 0 0    35 29 44  
3912 1686 2662    101 239 126  
3932 1740 2698    93 106 216  
3929 1696 2656    118 90 159  
3927 0 0    47 98 40  
3876 1627 2639    82 223 534  
3944 1784 2737    32 22 34  
3936 1686 2640    79 83 143  
3925 0 0    102 140 38  
3910 0 0    59 89 179  
3899 1619 2608    108 163 227  
3934 1710 2665    90 83 123  
3931 0 0    253 203 36  
3915 1684 2659    92 149 188  
3953 0 0    62 124 146  
0 0 2671    76 102 82  
3919 1680 2649    93 147 165  
0 0 2642    164 231 138  
0 0 2650    80 77 147  
3912 1702 2679    107 109 42  
3944 1751 2696    82 60 165  
3914 0 0    78 96 35  
3905 1682 2665    73 118 154  
3921 1689 2656    100 90 91  
0 1744 2622    293 268 370  
3919 0 0    68 122 34  
15509 0 0    94 115 35  
3921 0 0    93 96 36  
3916 1679 2650    95 130 213  
3937 0 0    92 146 35  
3905 0 0    71 105 73  
3920 0 0    93 145 42  
3947 1708 0    73 87 90  
0 1713 0    42 115 45  
3951 1702 2639    92 109 136  
3906 1679 2668    61 110 335  
3903 1684 2669    54 146 98  
9829 7453 2632    53 84 212  
3931 1748 2705    81 75 180  
3917 1755 2726    61 92 127  
3922 1676 2641    68 140 166  
3911 0 0    185 243 38  
3911 0 0    105 96 58  
3929 1700 2666    80 93 154  
3910 1685 2665    100 103 149  
3908 1666 2649    66 129 167  
0 7345 2627    111 142 142  
3926 0 0    103 115 35  
3908 1678 2658    64 99 140  
3919 0 0    124 87 36  
3888 1675 2677    75 260 106  
3923 1672 2636    69 91 167  
0 0 0    113 162 83  
3960 1697 2622    263 115 195  
3882 1671 2676    52 98 95  
0 0 2676    92 91 71  
0 1703 2676    116 98 79  
3970 1724 2644    199 116 127  
3932 1691 2617    107 117 223  
3911 0 0    60 83 58  
3958 0 0    187 60 51  
3923 1682 2648    125 96 304  
3928 1704 2667    200 125 83  
3917 0 0    74 124 44  
3935 0 0    95 86 37  
3922 1686 2652    135 154 269  
3914 0 0    71 84 63  
3955 1692 2624    115 92 152  
3927 0 0    85 103 64  
3920 0 0    200 244 40  
3900 1659 0    62 88 188  
3923 0 0    151 149 36  
3904 1667 0    58 81 158  
3897 1690 0    51 93 97  
0 1705 2633    86 97 192  
3921 1698 2666    113 85 141  
3929 1689 2649    130 136 167  
3908 1671 2658    82 87 154  
3882 0 0    59 79 37  
3911 0 0    80 151 35  
0 1674 0    63 25 177  
3918 1716 2684    191 276 121  
3924 1688 2651    88 219 234  
0 1783 2636    80 117 157  
3928 0 0    97 149 46  
3948 1693 2633    107 63 156  
3912 12995 14404    68 84 49  
3931 0 0    92 99 42  
3899 0 0    71 136 41  
3917 1678 2647    82 67 247  
0 0 2647    185 245 164  
3940 1684 2629    78 86 178  
3905 1685 2668    98 79 113  
0 0 0    34 27 34  
15697 13205 2624    80 69 345  
3880 0 0    105 112 172  
3891 1666 2665    31 23 38  
3917 1676 2647    88 94 298  
3917 1678 2648    84 147 207  
3897 1658 2650    65 109 153  
3894 0 0    98 133 55  
3929 1689 2649    81 101 167  
0 0 0    43 369 35  
3925 1695 2658    116 84 119  
3938 1736 2686    176 92 74  
0 0 0    44 23 54  
3925 0 0    88 77 45  
3915 0 0    72 118 61  
3922 0 0    151 193 36  
3915 1671 2646    90 96 191  
4837 1676 0    102 98 152  
3908 1668 2657    87 151 158  
3914 1678 2650    92 106 151  
3923 1676 2643    70 112 173  
3909 0 0    81 120 56  
3934 0 0    101 107 36  
3919 0 0    95 104 7  
3918 1687 0    83 83 169  
0 0 0    37 108 34  
3924 1711 2674    105 120 116  
3915 0 0    62 124 48  
3921 0 0    85 84 44  
3954 1704 2639    158 168 255  
3958 1700 0    140 85 166  
3922 1720 2685    166 152 74  
3912 1694 2673    98 117 110  
3914 1701 2677    66 98 100  
3923 0 0    81 82 38  
3930 0 0    109 95 36  
3914 0 0    73 105 37  
3888 1666 2664    53 87 121  
0 7489 2588    229 121 338  
3925 0 0    128 85 48  
3918 1670 2638    79 88 174  
3932 1685 2646    98 111 148  
3905 1676 2660    78 125 145  
3900 0 0    161 146 48  
3927 0 0    105 95 35  
3899 1675 2662    87 102 137  
3902 1700 2686    114 123 76  
3927 1683 2647    83 98 171  
3896 0 0    107 65 70  
3933 1664 2620    73 120 221  
3915 0 0    120 156 29  
3909 1677 2658    76 134 133  
3933 1713 2670    93 71 97  
3904 1666 0    53 137 355  
3918 0 0    79 104 35  
3896 0 0    93 112 42  
3913 1679 2655    112 103 159  
3925 0 0    83 64 34  
3949 1688 2625    80 40 150  
3914 1696 2676    72 86 71  
3954 1717 2651    89 131 83  
3929 0 0    76 133 34  
0 6366 2647    51 93 162  
3929 1682 0    79 74 209  
3928 1704 2666    119 128 124  
3924 0 0    71 119 37  
3924 1668 2632    78 66 174  
3943 1691 2638    77 113 166  
3918 1713 2681    245 245 119  
3921 1663 2630    78 58 270  
3927 1676 2637    66 86 179  
3898 0 0    75 111 38  
3945 0 0    95 78 50  
3936 0 1595    115 211 164  
3938 1700 2649    92 65 148  
3916 1694 0    156 169 137  
3921 1683 2649    82 86 115  
3941 0 0    142 137 32  
3935 1672 2626    61 95 159  
3901 0 0    67 95 54  
3925 0 0    123 164 38  
3947 0 0    100 130 45  
0 0 2649    60 67 177  
3971 1719 2638    182 70 104  
3924 1664 2629    65 122 256  
3861 0 0    68 126 43  
3915 0 0    83 138 45  
0 0 0    31 30 250  
3918 1698 0    63 90 84  
3926 1709 2671    90 119 114  
3913 0 0    54 101 41  
3919 0 0    65 105 45  
3919 0 0    79 81 56  
3882 1665 2675    62 151 128  
3927 1684 2651    142 69 121  
3928 1767 2728    108 117 108  
